k1,k2,k3,k4,r2,best_r2
4.160372847783706e-11,6.240587753365449e-11,3.6546040298666663e-10,0.021359105907425027,0.9512247741222382,0.9716296017169952
4.160372847783706e-11,6.10435779565073e-09,3.6546040298666663e-10,0.08412224211282811,0.9662675499916077,0.9716296017169952
4.160372847783706e-11,3.0891731537767896e-07,3.6546040298666663e-10,0.017439536318676268,0.968739515542984,0.9716296017169952
4.160372847783706e-11,1.7387172614327833e-09,3.6546040298666663e-10,0.02068017379690754,0.9366743683815002,0.9716296017169952
4.160372847783706e-11,4.998185863295127e-10,3.6546040298666663e-10,0.009295090046332744,0.9358511805534363,0.9716296017169952
4.160372847783706e-11,6.950802331176857e-07,3.6546040298666663e-10,0.007402604033149561,0.9433015406131744,0.9716296017169952
4.160372847783706e-11,9.241049331217028e-09,3.6546040298666663e-10,0.0476032672709087,0.9375477433204651,0.9716296017169952
4.160372847783706e-11,3.8685369174291707e-10,3.6546040298666663e-10,0.0002937467126982322,0.9361893057823181,0.9716296017169952
4.160372847783706e-11,8.839444951272887e-10,3.6546040298666663e-10,0.049715198136081724,0.9742340743541718,0.9742340743541718
4.160372847783706e-11,3.5486770102708362e-09,3.6546040298666663e-10,0.00012610707579367318,0.936054664850235,0.9742340743541718
4.160372847783706e-11,1.781201967591693e-07,3.6546040298666663e-10,0.0014090372342431792,0.9378280878067017,0.9742340743541718
4.160372847783706e-11,4.3664816918148947e-07,3.6546040298666663e-10,0.0008833497132806552,0.9567555725574494,0.9742340743541718
4.160372847783706e-11,2.1274391331392348e-10,3.6546040298666663e-10,0.0008500744728681421,0.9564173519611359,0.9742340743541718
4.160372847783706e-11,1.001072245673464e-09,3.6546040298666663e-10,0.05059653989974461,0.9546416997909546,0.9742340743541718
4.160372847783706e-11,1.582818195972296e-07,3.6546040298666663e-10,0.00011340362715761059,0.9776872992515564,0.9776872992515564
4.160372847783706e-11,7.019337811051559e-09,3.6546040298666663e-10,0.00011340362715761059,0.9460187315940857,0.9776872992515564
4.160372847783706e-11,6.281360020012844e-11,3.6546040298666663e-10,0.00011340362715761059,0.9477926731109619,0.9776872992515564
4.160372847783706e-11,6.149895436501531e-09,3.6546040298666663e-10,0.00011340362715761059,0.9376146376132966,0.9776872992515564
4.160372847783706e-11,2.5005741028736075e-08,3.6546040298666663e-10,0.00011340362715761059,0.9359400331974029,0.9776872992515564
4.160372847783706e-11,2.7852022987532196e-07,3.6546040298666663e-10,0.00011340362715761059,0.964654141664505,0.9776872992515564
4.160372847783706e-11,9.058624073785245e-08,3.6546040298666663e-10,0.00011340362715761059,0.9358838796615601,0.9776872992515564
4.160372847783706e-11,5.056505412277059e-07,3.6546040298666663e-10,0.00011340362715761059,0.9375606715679169,0.9776872992515564
4.160372847783706e-11,3.703314094656052e-08,3.6546040298666663e-10,0.00011340362715761059,0.9369870901107789,0.9776872992515564
4.160372847783706e-11,3.7679763401862716e-08,3.6546040298666663e-10,0.00011340362715761059,0.9371893465518951,0.9776872992515564
4.160372847783706e-11,2.2948680535084755e-08,3.6546040298666663e-10,0.00011340362715761059,0.9369814574718476,0.9776872992515564
4.160372847783706e-11,1.6160850888136308e-07,3.6546040298666663e-10,0.00011340362715761059,0.9377928733825683,0.9776872992515564
4.160372847783706e-11,2.15297934250355e-09,3.6546040298666663e-10,0.00011340362715761059,0.9361500322818757,0.9776872992515564
4.160372847783706e-11,2.3170861883347928e-08,3.6546040298666663e-10,0.00011340362715761059,0.9392026484012603,0.9776872992515564
4.160372847783706e-11,1.3285902398237666e-09,3.6546040298666663e-10,0.00011340362715761059,0.9522339820861816,0.9776872992515564
4.160372847783706e-11,4.5501493506460945e-10,3.6546040298666663e-10,0.00011340362715761059,0.9364946961402894,0.9776872992515564
4.160372847783706e-11,1.0049760603475017e-07,3.6546040298666663e-10,0.00011340362715761059,0.9374931216239929,0.9776872992515564
4.160372847783706e-11,2.812912075151108e-08,3.6546040298666663e-10,0.00011340362715761059,0.9512244999408722,0.9776872992515564
4.160372847783706e-11,4.4409490080471685e-08,3.6546040298666663e-10,0.00011340362715761059,0.9480871379375457,0.9776872992515564
4.160372847783706e-11,1.1307462219234643e-09,3.6546040298666663e-10,0.00011340362715761059,0.9372831225395203,0.9776872992515564
4.160372847783706e-11,4.314002701027126e-08,3.6546040298666663e-10,0.00011340362715761059,0.95714972615242,0.9776872992515564
4.160372847783706e-11,1.1279207437593381e-09,3.6546040298666663e-10,0.00011340362715761059,0.9388755202293396,0.9776872992515564
4.160372847783706e-11,7.9406318540263e-07,3.6546040298666663e-10,0.00011340362715761059,0.9373589634895325,0.9776872992515564
4.160372847783706e-11,4.436842267235759e-09,3.6546040298666663e-10,0.00011340362715761059,0.965223640203476,0.9776872992515564
4.160372847783706e-11,1.079971619401925e-09,3.6546040298666663e-10,0.00011340362715761059,0.9364221274852753,0.9776872992515564
4.160372847783706e-11,1.1297149943622258e-09,3.6546040298666663e-10,0.00011340362715761059,0.9364872813224793,0.9776872992515564
4.160372847783706e-11,1.696278530607165e-09,3.6546040298666663e-10,0.00011340362715761059,0.9358160138130188,0.9776872992515564
4.160372847783706e-11,6.724647867372471e-11,3.6546040298666663e-10,0.00011340362715761059,0.9367657899856567,0.9776872992515564
4.160372847783706e-11,5.873793556591161e-10,3.6546040298666663e-10,0.00011340362715761059,0.9390995383262635,0.9776872992515564
4.160372847783706e-11,5.726929628346399e-09,3.6546040298666663e-10,0.00011340362715761059,0.9355154573917389,0.9776872992515564
4.160372847783706e-11,8.776442158924671e-07,3.6546040298666663e-10,0.00011340362715761059,0.9596077263355255,0.9776872992515564
4.160372847783706e-11,1.0762975251770087e-10,3.6546040298666663e-10,0.00011340362715761059,0.9389945685863494,0.9776872992515564
4.160372847783706e-11,3.5707322749694452e-09,3.6546040298666663e-10,0.00011340362715761059,0.9378976821899414,0.9776872992515564
4.160372847783706e-11,6.867693365687308e-10,3.6546040298666663e-10,0.00011340362715761059,0.9384164452552796,0.9776872992515564
4.160372847783706e-11,1.289180544869449e-10,3.6546040298666663e-10,0.00011340362715761059,0.9375414371490478,0.9776872992515564
4.160372847783706e-11,6.849032802835376e-08,3.6546040298666663e-10,0.00011340362715761059,0.9381019830703735,0.9776872992515564
4.160372847783706e-11,1.004521888029713e-09,3.6546040298666663e-10,0.00011340362715761059,0.938645988702774,0.9776872992515564
4.160372847783706e-11,1.7403356232571851e-09,3.6546040298666663e-10,0.00011340362715761059,0.9360142827033997,0.9776872992515564
4.160372847783706e-11,3.633862686189772e-10,3.6546040298666663e-10,0.00011340362715761059,0.9360844910144805,0.9776872992515564
4.160372847783706e-11,7.998099680604045e-11,3.6546040298666663e-10,0.00011340362715761059,0.9368806600570678,0.9776872992515564
