数据编号,槽开口宽度Bs0（mm）,永磁体轴向长度/动子极距            a,气隙厚度gap（mm）,线圈径向宽度rcoil（mm）,永磁体径向长度rpm（mm）,平均推力（N）,推力波动（N）,平均铜损(W),平均铁损(W),,,,,,,平均铜损(mW),平均铁损(mW)
690,2.8,0.5,0.7,9,6,92.80306911,40.91304881,20.88550993,1.248738233,,,,,,,20885.50993,1248.738233
691,2.2,0.5,0.7,10,6,100.7792413,47.19804604,23.66959277,1.420947747,,,,,,,23669.59277,1420.947747
692,2.5,0.5,0.7,10,6,101.7257747,50.71938397,23.66959277,1.419406096,,,,,,,23669.59277,1419.406096
693,2.8,0.5,0.7,10,6,96.93210514,53.19812908,23.66959277,1.408703729,,,,,,,23669.59277,1408.703729
694,2.2,0.5,0.9,8,6,80.70718213,27.37308682,18.36213224,0.981871227,,,,,,,18362.13224,981.8712273
695,2.5,0.5,0.9,8,6,78.86328251,32.43930828,18.36213224,0.973812354,,,,,,,18362.13224,973.812354
696,2.8,0.5,0.9,8,6,79.59264663,35.40649481,18.36213224,0.969015247,,,,,,,18362.13224,969.0152475
697,2.2,0.5,0.9,9,6,95.94080442,29.65071799,21.07991317,1.084675452,,,,,,,21079.91317,1084.675452
698,2.5,0.5,0.9,9,6,93.12919974,35.95588675,21.07991317,1.075727798,,,,,,,21079.91317,1075.727798
699,2.8,0.5,0.9,9,6,94.79936946,38.79863424,21.07991317,1.07068001,,,,,,,21079.91317,1070.68001
700,2.2,0.5,0.9,10,6,94.02276523,31.98428772,23.8861639,1.216091957,,,,,,,23886.1639,1216.091957
701,2.5,0.5,0.9,10,6,94.67117374,37.90794224,23.8861639,1.21236639,,,,,,,23886.1639,1212.36639
702,2.8,0.5,0.9,10,6,89.6304432,45.319069,23.8861639,1.200796891,,,,,,,23886.1639,1200.796891
703,2.2,0.5,1.1,8,6,76.89554811,26.54166364,18.53446871,0.870262395,,,,,,,18534.46871,870.2623948
704,2.5,0.5,1.1,8,6,72.00369729,27.42258579,18.53446871,0.867546689,,,,,,,18534.46871,867.546689
705,2.8,0.5,1.1,8,6,73.45772304,31.65236219,18.53446871,0.860091089,,,,,,,18534.46871,860.0910891
706,2.2,0.5,1.1,9,6,84.52176655,36.76360443,21.27426653,0.961723768,,,,,,,21274.26653,961.7237681
707,2.5,0.5,1.1,9,6,87.89965649,38.79954131,21.27426653,0.947062531,,,,,,,21274.26653,947.0625311
708,2.8,0.5,1.1,9,6,93.25725879,46.38091131,21.27426653,0.933489443,,,,,,,21274.26653,933.4894432
709,2.2,0.5,1.1,10,6,91.30711974,29.74116384,24.1026702,1.069351018,,,,,,,24102.6702,1069.351018
710,2.5,0.5,1.1,10,6,94.95432138,34.06761102,24.1026702,1.058529866,,,,,,,24102.6702,1058.529866
711,2.8,0.5,1.1,10,6,91.75935069,33.28088016,24.1026702,1.049219512,,,,,,,24102.6702,1049.219512
712,2.2,0.5,1.3,8,6,76.52800027,30.96759995,18.70676915,0.791991383,,,,,,,18706.76915,791.991383
713,2.5,0.5,1.3,8,6,76.32167327,31.49221397,18.70676915,0.7836305,,,,,,,18706.76915,783.6305004
714,2.8,0.5,1.3,8,6,68.54607576,28.44457349,18.70676915,0.780909046,,,,,,,18706.76915,780.9090459
715,2.2,0.5,1.3,9,6,80.92010095,31.94739177,21.46857138,0.866704177,,,,,,,21468.57138,866.7041768
716,2.5,0.5,1.3,9,6,80.6946012,33.73473884,21.46857138,0.859551244,,,,,,,21468.57138,859.5512441
717,2.8,0.5,1.3,9,6,85.01744841,34.53291857,21.46857138,0.848455844,,,,,,,21468.57138,848.4558437
718,2.2,0.5,1.3,10,6,85.98327984,21.89538884,24.31911344,0.967902494,,,,,,,24319.11344,967.9024936
719,2.5,0.5,1.3,10,6,86.77704221,36.58250648,24.31911344,0.956332642,,,,,,,24319.11344,956.3326423
720,2.8,0.5,1.3,10,6,86.56581617,32.41928063,24.31911344,0.940273152,,,,,,,24319.11344,940.273152
721,2.2,0.5,0.7,8,6.4,83.38173359,46.0980913,18.53446871,1.220846587,,,,,,,18534.46871,1220.846587
722,2.5,0.5,0.7,8,6.4,84.31299183,49.52327062,18.53446871,1.221890544,,,,,,,18534.46871,1221.890544
723,2.8,0.5,0.7,8,6.4,84.88128255,52.06280125,18.53446871,1.214875886,,,,,,,18534.46871,1214.875886
724,2.2,0.5,0.7,9,6.4,87.93601233,60.02710131,21.27426653,1.333370689,,,,,,,21274.26653,1333.370689
725,2.5,0.5,0.7,9,6.4,92.37643235,58.78879363,21.27426653,1.325440134,,,,,,,21274.26653,1325.440134
726,2.8,0.5,0.7,9,6.4,99.95773672,55.34557432,21.27426653,1.329341621,,,,,,,21274.26653,1329.341621
727,2.2,0.5,0.7,10,6.4,101.8366843,38.34137124,24.1026702,1.532298785,,,,,,,24102.6702,1532.298785
728,2.5,0.5,0.7,10,6.4,112.656197,44.53940164,24.1026702,1.519066074,,,,,,,24102.6702,1519.066074
729,2.8,0.5,0.7,10,6.4,108.1026008,44.00944444,24.1026702,1.511741488,,,,,,,24102.6702,1511.741488
730,2.2,0.5,0.9,8,6.4,85.20291966,36.92920654,18.70676915,1.070703264,,,,,,,18706.76915,1070.703264
731,2.5,0.5,0.9,8,6.4,85.66396069,38.97309467,18.70676915,1.061832136,,,,,,,18706.76915,1061.832136
732,2.8,0.5,0.9,8,6.4,83.86792761,41.97956133,18.70676915,1.061460104,,,,,,,18706.76915,1061.460104
733,2.2,0.5,0.9,9,6.4,91.99555296,35.03229001,21.46857138,1.149238888,,,,,,,21468.57138,1149.238888
734,2.5,0.5,0.9,9,6.4,103.0813202,48.31183388,21.46857138,1.152523965,,,,,,,21468.57138,1152.523965
735,2.8,0.5,0.9,9,6.4,106.8528468,52.72841111,21.46857138,1.153067627,,,,,,,21468.57138,1153.067627
736,2.2,0.5,0.9,10,6.4,103.9878203,27.75830295,24.31911344,1.309613878,,,,,,,24319.11344,1309.613878
737,2.5,0.5,0.9,10,6.4,106.7365526,33.58926669,24.31911344,1.301747789,,,,,,,24319.11344,1301.747789
738,2.8,0.5,0.9,10,6.4,110.3196001,32.9717968,24.31911344,1.28666345,,,,,,,24319.11344,1286.66345
739,2.2,0.5,1.1,8,6.4,80.55035865,23.17325445,18.87903457,0.958405955,,,,,,,18879.03457,958.4059551
740,2.5,0.5,1.1,8,6.4,83.33209888,27.24949641,18.87903457,0.950742394,,,,,,,18879.03457,950.7423944
741,2.8,0.5,1.1,8,6.4,79.94658245,40.28108316,18.87903457,0.942050348,,,,,,,18879.03457,942.0503478
742,2.2,0.5,1.1,9,6.4,91.49786673,25.65842114,21.66282905,1.036207143,,,,,,,21662.82905,1036.207143
743,2.5,0.5,1.1,9,6.4,93.89350651,28.35904092,21.66282905,1.037541048,,,,,,,21662.82905,1037.541048
744,2.8,0.5,1.1,9,6.4,96.65785801,31.66150937,21.66282905,1.01438346,,,,,,,21662.82905,1014.38346
745,2.2,0.5,1.1,10,6.4,104.9806789,27.28978011,24.53549533,1.157148876,,,,,,,24535.49533,1157.148876
746,2.5,0.5,1.1,10,6.4,100.2517474,33.72740241,24.53549533,1.153240863,,,,,,,24535.49533,1153.240863
747,2.8,0.5,1.1,10,6.4,100.0661907,37.21301496,24.53549533,1.142483803,,,,,,,24535.49533,1142.483803
748,2.2,0.5,1.3,8,6.4,95.05718113,25.75978034,19.05126592,0.866762797,,,,,,,19051.26592,866.7627966
749,2.5,0.5,1.3,8,6.4,90.75579813,31.25316735,19.05126592,0.863976883,,,,,,,19051.26592,863.9768834
750,2.8,0.5,1.3,8,6.4,90.11948413,31.13729014,19.05126592,0.856194802,,,,,,,19051.26592,856.1948023
751,2.2,0.5,1.3,9,6.4,91.93652949,27.18764472,21.85704081,0.959800426,,,,,,,21857.04081,959.800426
752,2.5,0.5,1.3,9,6.4,93.67995665,31.87218942,21.85704081,0.950228834,,,,,,,21857.04081,950.2288342
753,2.8,0.5,1.3,9,6.4,95.89037664,34.7045729,21.85704081,0.938885809,,,,,,,21857.04081,938.8858087
754,2.2,0.5,1.3,10,6.4,103.8744418,25.42582968,24.75181749,1.04854932,,,,,,,24751.81749,1048.54932
755,2.5,0.5,1.3,10,6.4,102.039088,28.64408247,24.75181749,1.0386329,,,,,,,24751.81749,1038.6329
756,2.8,0.5,1.3,10,6.4,108.1184047,26.46246788,24.75181749,1.02560077,,,,,,,24751.81749,1025.60077
757,2.2,0.5,0.7,8,6.8,91.29134373,57.31052801,18.87903457,1.321198394,,,,,,,18879.03457,1321.198394
758,2.5,0.5,0.7,8,6.8,86.52411807,45.56774167,18.87903457,1.323868598,,,,,,,18879.03457,1323.868598
759,2.8,0.5,0.7,8,6.8,91.12410284,42.95953086,18.87903457,1.314103454,,,,,,,18879.03457,1314.103454
760,2.2,0.5,0.7,9,6.8,102.1515326,61.26686409,21.66282905,1.434968728,,,,,,,21662.82905,1434.968728
761,2.5,0.5,0.7,9,6.8,96.74229537,67.29331867,21.66282905,1.44318885,,,,,,,21662.82905,1443.18885
762,2.8,0.5,0.7,9,6.8,109.7590695,47.21527779,21.66282905,1.42305058,,,,,,,21662.82905,1423.05058
763,2.2,0.5,0.7,10,6.8,107.1439879,49.59266266,24.53549533,1.613183524,,,,,,,24535.49533,1613.183524
764,2.5,0.5,0.7,10,6.8,114.9549296,52.65843151,24.53549533,1.622210807,,,,,,,24535.49533,1622.210807
765,2.8,0.5,0.7,10,6.8,112.9623262,60.4010395,24.53549533,1.609953728,,,,,,,24535.49533,1609.953728
766,2.2,0.5,0.9,8,6.8,91.44497947,33.90548464,19.05126592,1.152786077,,,,,,,19051.26592,1152.786077
767,2.5,0.5,0.9,8,6.8,101.0657257,31.10563154,19.05126592,1.14682119,,,,,,,19051.26592,1146.82119
768,2.8,0.5,0.9,8,6.8,100.8729066,34.11704832,19.05126592,1.151240058,,,,,,,19051.26592,1151.240058
769,2.2,0.5,0.9,9,6.8,101.4842603,34.71061097,21.85704081,1.27698461,,,,,,,21857.04081,1276.98461
770,2.5,0.5,0.9,9,6.8,105.6287326,41.11975122,21.85704081,1.268774124,,,,,,,21857.04081,1268.774124
771,2.8,0.5,0.9,9,6.8,103.833448,40.42360665,21.85704081,1.258591008,,,,,,,21857.04081,1258.591008
772,2.2,0.5,0.9,10,6.8,112.9539573,49.56202763,24.75181749,1.39376718,,,,,,,24751.81749,1393.76718
773,2.5,0.5,0.9,10,6.8,109.5959607,50.1737579,24.75181749,1.392088126,,,,,,,24751.81749,1392.088126
774,2.8,0.5,0.9,10,6.8,108.1386348,48.86019393,24.75181749,1.378289796,,,,,,,24751.81749,1378.289796
775,2.2,0.5,1.1,8,6.8,97.16076462,32.7272044,19.22346413,1.039479841,,,,,,,19223.46413,1039.479841
776,2.5,0.5,1.1,8,6.8,96.59932132,33.45469245,19.22346413,1.034265617,,,,,,,19223.46413,1034.265617
777,2.8,0.5,1.1,8,6.8,87.44064112,37.46072701,19.22346413,1.03067555,,,,,,,19223.46413,1030.67555
778,2.2,0.5,1.1,9,6.8,99.29322707,34.5027374,22.0512079,1.153310385,,,,,,,22051.2079,1153.310385
779,2.5,0.5,1.1,9,6.8,101.4952854,40.30829869,22.0512079,1.146372598,,,,,,,22051.2079,1146.372598
780,2.8,0.5,1.1,9,6.8,102.7688915,42.67552903,22.0512079,1.132313753,,,,,,,22051.2079,1132.313753
781,2.2,0.5,1.1,10,6.8,107.2211711,35.65362527,24.96808152,1.257930198,,,,,,,24968.08152,1257.930198
782,2.5,0.5,1.1,10,6.8,104.7038625,36.94053169,24.96808152,1.242720429,,,,,,,24968.08152,1242.720429
783,2.8,0.5,1.1,10,6.8,106.3755838,39.283097,24.96808152,1.232828819,,,,,,,24968.08152,1232.828819
784,2.2,0.5,1.3,8,6.8,91.54563923,34.97824277,19.3956301,0.963028046,,,,,,,19395.6301,963.0280462
785,2.5,0.5,1.3,8,6.8,92.14346752,40.36147962,19.3956301,0.950565033,,,,,,,19395.6301,950.5650332
786,2.8,0.5,1.3,8,6.8,78.17970377,34.06467559,19.3956301,0.942263152,,,,,,,19395.6301,942.2631523
787,2.2,0.5,1.3,9,6.8,95.94296972,28.94035723,22.2453315,1.054212511,,,,,,,22245.3315,1054.212511
788,2.5,0.5,1.3,9,6.8,101.0828214,30.37515549,22.2453315,1.043680196,,,,,,,22245.3315,1043.680196
789,2.8,0.5,1.3,9,6.8,99.70405964,35.09299146,22.2453315,1.032612273,,,,,,,22245.3315,1032.612273
790,2.2,0.5,1.3,10,6.8,103.7834052,33.40706818,25.18428894,1.13959247,,,,,,,25184.28894,1139.59247
791,2.5,0.5,1.3,10,6.8,105.6456489,36.68748668,25.18428894,1.135496708,,,,,,,25184.28894,1135.496708
792,2.8,0.5,1.3,10,6.8,105.8473486,41.8823755,25.18428894,1.129696421,,,,,,,25184.28894,1129.696421
793,2.2,0.6,0.7,8,4.8,66.02362205,38.57720893,17.15467555,0.814175596,,,,,,,17154.67555,814.1755955
794,2.5,0.6,0.7,8,4.8,66.16007342,42.89006034,17.15467555,0.808367278,,,,,,,17154.67555,808.3672779
795,2.8,0.6,0.7,8,4.8,63.87164968,39.76074045,17.15467555,0.80197586,,,,,,,17154.67555,801.9758603
796,2.2,0.6,0.7,9,4.8,76.81521896,30.62406404,19.71795869,0.924168182,,,,,,,19717.95869,924.1681818
797,2.5,0.6,0.7,9,4.8,72.82199887,33.92439081,19.71795869,0.914955988,,,,,,,19717.95869,914.9559875
798,2.8,0.6,0.7,9,4.8,73.62595736,49.97762587,19.71795869,0.904186927,,,,,,,19717.95869,904.1869267
799,2.2,0.6,0.7,10,4.8,82.86346768,38.35763347,22.368697,1.058208941,,,,,,,22368.697,1058.208941
800,2.5,0.6,0.7,10,4.8,82.26922419,46.87987639,22.368697,1.037997307,,,,,,,22368.697,1037.997307
801,2.8,0.6,0.7,10,4.8,82.74991887,52.34242242,22.368697,1.026319261,,,,,,,22368.697,1026.319261
802,2.2,0.6,0.9,8,4.8,67.03651447,31.33943974,17.32729571,0.699350427,,,,,,,17327.29571,699.3504269
803,2.5,0.6,0.9,8,4.8,66.44221357,29.40761586,17.32729571,0.691279239,,,,,,,17327.29571,691.2792388
804,2.8,0.6,0.9,8,4.8,67.56074381,34.22606498,17.32729571,0.679801226,,,,,,,17327.29571,679.8012264
805,2.2,0.6,0.9,9,4.8,73.03679052,38.81003223,19.91269334,0.781837717,,,,,,,19912.69334,781.8377172
806,2.5,0.6,0.9,9,4.8,76.09193279,38.14968398,19.91269334,0.771051915,,,,,,,19912.69334,771.0519148
807,2.8,0.6,0.9,9,4.8,72.70342318,37.34606417,19.91269334,0.762785095,,,,,,,19912.69334,762.7850953
808,2.2,0.6,0.9,10,4.8,79.01970771,32.40135156,22.58569814,0.876283295,,,,,,,22585.69814,876.2832947
809,2.5,0.6,0.9,10,4.8,79.90626898,35.1857674,22.58569814,0.856413008,,,,,,,22585.69814,856.4130085
810,2.8,0.6,0.9,10,4.8,77.98565999,40.03019853,22.58569814,0.846856404,,,,,,,22585.69814,846.8564044
811,2.2,0.6,1.1,8,4.8,58.65991636,19.83780681,17.49987165,0.620134013,,,,,,,17499.87165,620.134013
812,2.5,0.6,1.1,8,4.8,58.26560983,21.03527926,17.49987165,0.611712575,,,,,,,17499.87165,611.7125752
813,2.8,0.6,1.1,8,4.8,60.32399812,22.63877477,17.49987165,0.601386464,,,,,,,17499.87165,601.3864639
814,2.2,0.6,1.1,9,4.8,71.82733507,30.01873382,20.10736863,0.691074813,,,,,,,20107.36863,691.0748128
815,2.5,0.6,1.1,9,4.8,74.04537261,29.71615115,20.10736863,0.680680153,,,,,,,20107.36863,680.6801525
816,2.8,0.6,1.1,9,4.8,69.91404357,27.4606258,20.10736863,0.671183881,,,,,,,20107.36863,671.183881
817,2.2,0.6,1.1,10,4.8,74.12184151,20.53908607,22.80262232,0.76512859,,,,,,,22802.62232,765.1285897
818,2.5,0.6,1.1,10,4.8,72.41308706,24.21279008,22.80262232,0.75553237,,,,,,,22802.62232,755.5323704
819,2.8,0.6,1.1,10,4.8,72.84650966,21.55072885,22.80262232,0.74383376,,,,,,,22802.62232,743.8337598
820,2.2,0.6,1.3,8,4.8,66.93019351,21.72467037,17.67240468,0.559643689,,,,,,,17672.40468,559.6436891
821,2.5,0.6,1.3,8,4.8,68.33483997,24.56316456,17.67240468,0.549180119,,,,,,,17672.40468,549.1801193
822,2.8,0.6,1.3,8,4.8,69.7876814,25.26062988,17.67240468,0.541194942,,,,,,,17672.40468,541.1949418
823,2.2,0.6,1.3,9,4.8,67.4792806,17.8570169,20.30198629,0.621823975,,,,,,,20301.98629,621.8239748
824,2.5,0.6,1.3,9,4.8,64.90309277,19.02184353,20.30198629,0.611159725,,,,,,,20301.98629,611.1597249
825,2.8,0.6,1.3,9,4.8,64.53759728,19.50742033,20.30198629,0.60105537,,,,,,,20301.98629,601.0553702
826,2.2,0.6,1.3,10,4.8,66.94449349,17.81593885,23.01947179,0.688626766,,,,,,,23019.47179,688.6267658
827,2.5,0.6,1.3,10,4.8,64.81705397,20.76131294,23.01947179,0.677480386,,,,,,,23019.47179,677.4803856
828,2.8,0.6,1.3,10,4.8,65.1803476,21.84840363,23.01947179,0.664249497,,,,,,,23019.47179,664.2494967
829,2.2,0.6,0.7,8,5.2,69.94656696,27.64737335,17.49987165,0.887758938,,,,,,,17499.87165,887.7589376
830,2.5,0.6,0.7,8,5.2,68.64886939,32.45379672,17.49987165,0.889048859,,,,,,,17499.87165,889.0488586
831,2.8,0.6,0.7,8,5.2,68.83660376,39.79148094,17.49987165,0.880930081,,,,,,,17499.87165,880.9300811
832,2.2,0.6,0.7,9,5.2,88.25269958,34.13117639,20.10736863,1.004137497,,,,,,,20107.36863,1004.137497
833,2.5,0.6,0.7,9,5.2,86.67446459,37.05568019,20.10736863,0.995326134,,,,,,,20107.36863,995.3261336
834,2.8,0.6,0.7,9,5.2,84.69752035,45.98374747,20.10736863,0.986103298,,,,,,,20107.36863,986.1032983
835,2.2,0.6,0.7,10,5.2,88.29957857,32.76936768,22.80262232,1.120981621,,,,,,,22802.62232,1120.981621
836,2.5,0.6,0.7,10,5.2,88.14443886,36.93338087,22.80262232,1.110491183,,,,,,,22802.62232,1110.491183
837,2.8,0.6,0.7,10,5.2,87.43707604,39.77852446,22.80262232,1.099054687,,,,,,,22802.62232,1099.054687
838,2.2,0.6,0.9,8,5.2,71.19962085,28.51630644,17.67240468,0.766599014,,,,,,,17672.40468,766.5990136
839,2.5,0.6,0.9,8,5.2,71.2576049,31.36074172,17.67240468,0.760283434,,,,,,,17672.40468,760.2834338
840,2.8,0.6,0.9,8,5.2,68.92591063,39.77745336,17.67240468,0.754096139,,,,,,,17672.40468,754.0961394
841,2.2,0.6,0.9,9,5.2,81.71509982,29.40304731,20.30198629,0.859590528,,,,,,,20301.98629,859.5905284
842,2.5,0.6,0.9,9,5.2,83.83695219,34.62764087,20.30198629,0.849051931,,,,,,,20301.98629,849.0519309
843,2.8,0.6,0.9,9,5.2,77.76443017,34.95240772,20.30198629,0.842983074,,,,,,,20301.98629,842.9830739
844,2.2,0.6,0.9,10,5.2,87.94675323,31.23642581,23.01947179,0.951043078,,,,,,,23019.47179,951.0430779
845,2.5,0.6,0.9,10,5.2,88.46955691,34.20566643,23.01947179,0.943562685,,,,,,,23019.47179,943.562685
846,2.8,0.6,0.9,10,5.2,80.55351888,36.09189112,23.01947179,0.930806923,,,,,,,23019.47179,930.8069228
847,2.2,0.6,1.1,8,5.2,67.77291764,19.51919936,17.84489606,0.689628753,,,,,,,17844.89606,689.6287534
848,2.5,0.6,1.1,8,5.2,63.8085944,21.89437974,17.84489606,0.676966666,,,,,,,17844.89606,676.9666662
849,2.8,0.6,1.1,8,5.2,66.80579061,22.69683884,17.84489606,0.667045941,,,,,,,17844.89606,667.045941
850,2.2,0.6,1.1,9,5.2,79.33690933,24.29314152,20.496548,0.757326642,,,,,,,20496.548,757.3266417
851,2.5,0.6,1.1,9,5.2,78.3647811,26.71735721,20.496548,0.749485849,,,,,,,20496.548,749.4858492
852,2.8,0.6,1.1,9,5.2,81.79893331,30.21710968,20.496548,0.73816405,,,,,,,20496.548,738.1640501
853,2.2,0.6,1.1,10,5.2,82.74286177,39.02626803,23.23624866,0.83976202,,,,,,,23236.24866,839.7620203
854,2.5,0.6,1.1,10,5.2,84.85149177,39.07351454,23.23624866,0.828057675,,,,,,,23236.24866,828.0576746
855,2.8,0.6,1.1,10,5.2,87.98983749,41.95176084,23.23624866,0.815126883,,,,,,,23236.24866,815.126883
856,2.2,0.6,1.3,8,5.2,73.03371837,20.04884899,18.01734701,0.627337197,,,,,,,18017.34701,627.3371974
857,2.5,0.6,1.3,8,5.2,70.38945063,19.73329023,18.01734701,0.615868391,,,,,,,18017.34701,615.8683912
858,2.8,0.6,1.3,8,5.2,73.14161614,23.26397326,18.01734701,0.608115996,,,,,,,18017.34701,608.1159964
859,2.2,0.6,1.3,9,5.2,77.50040864,20.75880187,20.69105537,0.686340918,,,,,,,20691.05537,686.3409182
860,2.5,0.6,1.3,9,5.2,75.73060577,23.65478015,20.69105537,0.678961525,,,,,,,20691.05537,678.9615253
861,2.8,0.6,1.3,9,5.2,78.01396676,26.19153631,20.69105537,0.666886119,,,,,,,20691.05537,666.8861189
862,2.2,0.6,1.3,10,5.2,82.14262144,31.7800322,23.45295499,0.760063293,,,,,,,23452.95499,760.0632934
863,2.5,0.6,1.3,10,5.2,84.7049392,29.34439281,23.45295499,0.75100847,,,,,,,23452.95499,751.0084699
864,2.8,0.6,1.3,10,5.2,82.20759474,28.26293384,23.45295499,0.738583092,,,,,,,23452.95499,738.5830915
865,2.2,0.6,0.7,8,5.6,84.66803216,36.43071025,17.84489606,0.969273105,,,,,,,17844.89606,969.2731053
866,2.5,0.6,0.7,8,5.6,83.69482774,41.05226009,17.84489606,0.9621807,,,,,,,17844.89606,962.1807003
867,2.8,0.6,0.7,8,5.6,85.39238369,49.17646912,17.84489606,0.953412935,,,,,,,17844.89606,953.412935
868,2.2,0.6,0.7,9,5.6,93.57028669,37.2305006,20.496548,1.079393178,,,,,,,20496.548,1079.393178
869,2.5,0.6,0.7,9,5.6,92.8405756,43.36539846,20.496548,1.074636609,,,,,,,20496.548,1074.636609
870,2.8,0.6,0.7,9,5.6,92.75901854,49.26597833,20.496548,1.057254956,,,,,,,20496.548,1057.254956
871,2.2,0.6,0.7,10,5.6,103.2708666,53.06221685,23.23624866,1.219162936,,,,,,,23236.24866,1219.162936
872,2.5,0.6,0.7,10,5.6,100.2028988,52.78334299,23.23624866,1.211216832,,,,,,,23236.24866,1211.216832
873,2.8,0.6,0.7,10,5.6,97.57973775,41.1122325,23.23624866,1.186925391,,,,,,,23236.24866,1186.925391
874,2.2,0.6,0.9,8,5.6,76.98338088,22.35153017,18.01734701,0.844886519,,,,,,,18017.34701,844.8865187
875,2.5,0.6,0.9,8,5.6,76.30241366,24.4819669,18.01734701,0.839018261,,,,,,,18017.34701,839.0182615
876,2.8,0.6,0.9,8,5.6,77.0496937,31.44202256,18.01734701,0.830865835,,,,,,,18017.34701,830.8658355
877,2.2,0.6,0.9,9,5.6,85.51389806,30.04955952,20.69105537,0.93407737,,,,,,,20691.05537,934.0773697
878,2.5,0.6,0.9,9,5.6,87.51200699,34.48395995,20.69105537,0.928860008,,,,,,,20691.05537,928.8600081
879,2.8,0.6,0.9,9,5.6,87.62568174,39.09433061,20.69105537,0.919066941,,,,,,,20691.05537,919.0669411
880,2.2,0.6,0.9,10,5.6,100.4936317,52.44723016,23.45295499,1.035362662,,,,,,,23452.95499,1035.362662
881,2.5,0.6,0.9,10,5.6,97.37591392,43.92179687,23.45295499,1.026481279,,,,,,,23452.95499,1026.481279
882,2.8,0.6,0.9,10,5.6,99.21594266,45.12150543,23.45295499,1.019136696,,,,,,,23452.95499,1019.136696
883,2.2,0.6,1.1,8,5.6,83.13109407,26.37549968,18.1897587,0.758832643,,,,,,,18189.7587,758.8326427
884,2.5,0.6,1.1,8,5.6,81.43008429,25.86339599,18.1897587,0.753610816,,,,,,,18189.7587,753.6108163
885,2.8,0.6,1.1,8,5.6,82.9518131,28.00338889,18.1897587,0.744064526,,,,,,,18189.7587,744.0645264
886,2.2,0.6,1.1,9,5.6,82.82346119,21.04616242,20.88550993,0.834236362,,,,,,,20885.50993,834.2363624
887,2.5,0.6,1.1,9,5.6,82.95833256,26.60285935,20.88550993,0.830592333,,,,,,,20885.50993,830.5923333
888,2.8,0.6,1.1,9,5.6,81.77312217,30.84540352,20.88550993,0.824579637,,,,,,,20885.50993,824.5796369
889,2.2,0.6,1.1,10,5.6,90.87677502,33.77652861,23.66959277,0.919365811,,,,,,,23669.59277,919.3658115
890,2.5,0.6,1.1,10,5.6,93.25034639,35.47799361,23.66959277,0.909287465,,,,,,,23669.59277,909.287465
891,2.8,0.6,1.1,10,5.6,95.1239228,38.03099941,23.66959277,0.901836117,,,,,,,23669.59277,901.8361166
892,2.2,0.6,1.3,8,5.6,83.18884899,35.552768,18.36213224,0.698617978,,,,,,,18362.13224,698.6179785
893,2.5,0.6,1.3,8,5.6,81.37939349,34.13246655,18.36213224,0.691961291,,,,,,,18362.13224,691.9612909
894,2.8,0.6,1.3,8,5.6,79.51772706,30.5977003,18.36213224,0.68279967,,,,,,,18362.13224,682.7996701
895,2.2,0.6,1.3,9,5.6,88.1714624,26.94195758,21.07991317,0.763517223,,,,,,,21079.91317,763.5172227
896,2.5,0.6,1.3,9,5.6,85.75072304,26.16482074,21.07991317,0.755795112,,,,,,,21079.91317,755.7951117
897,2.8,0.6,1.3,9,5.6,87.79273363,26.05595897,21.07991317,0.747205793,,,,,,,21079.91317,747.2057927
898,2.2,0.6,1.3,10,5.6,89.13373267,27.1206125,23.8861639,0.830755229,,,,,,,23886.1639,830.7552286
899,2.5,0.6,1.3,10,5.6,85.15184797,27.1923243,23.8861639,0.820720188,,,,,,,23886.1639,820.7201877
900,2.8,0.6,1.3,10,5.6,85.46406675,25.42146143,23.8861639,0.806948323,,,,,,,23886.1639,806.9483227
901,2.2,0.6,0.7,8,6,82.54254761,29.48913489,18.1897587,1.054211479,,,,,,,18189.7587,1054.211479
902,2.5,0.6,0.7,8,6,82.86746089,31.83186872,18.1897587,1.05062345,,,,,,,18189.7587,1050.62345
903,2.8,0.6,0.7,8,6,81.69003631,41.44275544,18.1897587,1.042690391,,,,,,,18189.7587,1042.690391
904,2.2,0.6,0.7,9,6,97.11228808,39.28399724,20.88550993,1.17018262,,,,,,,20885.50993,1170.18262
905,2.5,0.6,0.7,9,6,98.41281176,43.57314652,20.88550993,1.16956878,,,,,,,20885.50993,1169.56878
906,2.8,0.6,0.7,9,6,99.63215211,51.41933557,20.88550993,1.157965235,,,,,,,20885.50993,1157.965235
907,2.2,0.6,0.7,10,6,115.4936092,46.93694508,23.66959277,1.305143477,,,,,,,23669.59277,1305.143477
908,2.5,0.6,0.7,10,6,114.6682303,50.08814494,23.66959277,1.29630868,,,,,,,23669.59277,1296.30868
909,2.8,0.6,0.7,10,6,113.954279,46.21506788,23.66959277,1.292091494,,,,,,,23669.59277,1292.091494
910,2.2,0.6,0.9,8,6,85.23382534,28.91422781,18.36213224,0.933224434,,,,,,,18362.13224,933.2244339
911,2.5,0.6,0.9,8,6,85.73796607,38.39035123,18.36213224,0.922233709,,,,,,,18362.13224,922.2337093
912,2.8,0.6,0.9,8,6,87.95804582,37.8432669,18.36213224,0.922507013,,,,,,,18362.13224,922.5070129
913,2.2,0.6,0.9,9,6,97.20464176,25.59414311,21.07991317,1.023659389,,,,,,,21079.91317,1023.659389
914,2.5,0.6,0.9,9,6,98.17939084,31.07269485,21.07991317,1.016152511,,,,,,,21079.91317,1016.152511
